104857600  1024  1  0.74   1.3302995000 .0000000244 .0001562049 .0000781024   -4005.973145 -3998.287105 7.686039 0.192233         
104857600  1024  1  0.76   1.3562500001 .0000000259 .0001609347 .0000804673   -4006.653320 -3998.287105 8.366215 0.209245         
104857600  1024  1  0.78   1.3821850000 .0000000079 .0000888819 .0000444409   -4006.297363 -3998.287105 8.010258 0.200342         
104857600  1024  1  0.80   1.4084187499 .0000001311 .0003620773 .0001810386   -4005.869629 -3998.287105 7.582523 0.189644         
104857600  1024  1  0.82   1.4343902501 .0000000500 .0002236067 .0001118033   -4006.100098 -3998.287105 7.812992 0.195408         
104857600  1024  1  0.84   1.4603065001 .0000000339 .0001841195 .0000920597   -4005.611816 -3998.287105 7.324711 0.183196         
104857600  1024  1  0.86   1.4863055000 .0000000221 .0001486606 .0000743303   -4006.645020 -3998.287105 8.357914 0.209037         
104857600  1024  1  0.88   1.5122037500 .0000000523 .0002286919 .0001143459   -4005.348145 -3998.287105 7.061039 0.176602         
104857600  1024  1  0.90   1.5385717499 .0000000192 .0001385640 .0000692820   -4006.959473 -3998.287105 8.672367 0.216902         
104857600  1024  1  0.92   1.5645455001 .0000000111 .0001053565 .0000526782   -4006.180176 -3998.287105 7.893070 0.197411         
104857600  1024  1  0.94   1.5902387501 .0000000996 .0003155946 .0001577973   -4005.846191 -3998.287105 7.559086 0.189058         
104857600  1024  1  0.96   1.6162522499 .0000000078 .0000883176 .0000441588   -4006.930176 -3998.287105 8.643070 0.216169         
104857600  1024  1  0.98   1.6419000000 .0000000338 .0001838477 .0000919238   -4007.738770 -3998.287105 9.451664 0.236393         
104857600  1024  1  1.00   1.6656500001 .0000002262 .0004756048 .0002378024   -4008.230957 -3998.287105 9.943852 0.248703         
