61603840  1024  1  0 .4476070000 .0000000681 .0002609597 .0001506651 30805262.000000 30805350.088706 88.088706 0.000286         
61865984  1024  1  0 .4493280000 .0000000204 .0001428285 .0000824620 30936464.000000 30936473.825099 9.825099 0.000032         
62128128  1024  1  0 .4511980000 .0000000916 .0003026549 .0001747378 31067410.000000 31067522.706566 112.706566 0.000363         
62390272  1024  1  0 .4529793334 .0000000342 .0001849324 .0001067707 31198792.000000 31198875.494004 83.494004 0.000268         
62652416  1024  1  0 .4551160000 .0000000520 .0002280350 .0001316560 31329716.000000 31329969.810243 253.810243 0.000810         
62914560  1024  1  0 .4567040000 .0000001267 .0003559494 .0002055074 31460836.000000 31461100.786540 264.786540 0.000842         
63176704  1024  1  0 .4588853333 .0000004338 .0006586349 .0003802630 31592176.000000 31592392.698684 216.698684 0.000686         
63438848  1024  1  0 .4606220000 .0000000950 .0003082207 .0001779513 31723614.000000 31723719.501487 105.501487 0.000333         
63700992  1024  1  0 .4623286667 .0000000204 .0001428285 .0000824620 31854452.000000 31854701.767878 249.767878 0.000784         
63963136  1024  1  0 .4641840000 .0000000078 .0000883176 .0000509901 31985544.000000 31985628.370524 84.370524 0.000264         
64225280  1024  1  0 .4662170000 .0000000045 .0000670820 .0000387298 32116600.000000 32116818.084213 218.084213 0.000679         
64487424  1024  1  0 .4679830000 .0000000125 .0001118033 .0000645496 32247810.000000 32248052.585656 242.585656 0.000752         
64749568  1024  1  0 .4697490000 .0000000237 .0001539480 .0000888819 32378848.000000 32378988.751801 140.751801 0.000435         
65011712  1024  1  0 .4714853333 .0000000019 .0000435889 .0000251660 32509844.000000 32510023.201321 179.201321 0.000551         
65273856  1024  1  0 .4733553334 .0000000019 .0000435889 .0000251660 32640908.000000 32641062.551352 154.551352 0.000473         
65536000  1024  1  0 .4754330000 .0000000125 .0001118033 .0000645496 32771694.000000 32771912.814247 218.814247 0.000668         
65798144  1024  1  0 .4774513334 .0000000733 .0002707397 .0001563116 32902800.000000 32902836.611068 36.611068 0.000111         
66060288  1024  1  0 .4791873334 .0000000239 .0001545962 .0000892561 33033680.000000 33033834.242634 154.242634 0.000467         
66322432  1024  1  0 .4808496667 .0000000204 .0001428285 .0000824620 33164684.000000 33164849.572813 165.572813 0.000499         
66584576  1024  1  0 .4826750000 .0000000085 .0000921954 .0000532290 33295552.000000 33295702.802860 150.802860 0.000453         
66846720  1024  1  0 .4847526667 .0000000178 .0001334166 .0000770281 33426556.000000 33426839.580154 283.580154 0.000848         
67108864  1024  1  0 .4864890000 .0000000377 .0001941648 .0001121010 33557712.000000 33557831.136790 119.136790 0.000355         
67371008  1024  1  0 .4884033334 .0000000080 .0000894427 .0000516397 33688892.000000 33688824.466880 67.533120 0.000200         
67633152  1024  1  0 .4902436666 .0000000283 .0001682260 .0000971253 33819480.000000 33819727.695805 247.695805 0.000732         
67895296  1024  1  0 .4919950000 .0000000045 .0000670820 .0000387298 33950440.000000 33950584.265917 144.265917 0.000425         
68157440  1024  1  0 .4937610000 .0000000204 .0001428285 .0000824620 34081664.000000 34081500.694456 163.305544 0.000479         
68419584  1024  1  0 .4958240000 .0000000006 .0000244948 .0000141420 34212460.000000 34212569.639244 109.639244 0.000320         
68681728  1024  1  0 .4977236666 .0000000879 .0002964793 .0001711724 34343780.000000 34343841.012854 61.012854 0.000178         
68943872  1024  1  0 .4997413334 .0000002226 .0004718050 .0002723967 34474936.000000 34474979.110094 43.110094 0.000125         
69206016  1024  1  0 .5013146666 .0000000256 .0001600000 .0000923760 34605868.000000 34606046.969590 178.969590 0.000517         
69468160  1024  1  0 .5033476667 .0000000026 .0000509901 .0000294391 34737088.000000 34737098.427752 10.427752 0.000030         
69730304  1024  1  0 .5051883334 .0000000376 .0001939071 .0001119523 34867944.000000 34868045.534473 101.534473 0.000291         
69992448  1024  1  0 .5071473333 .0000000256 .0001600000 .0000923760 34999024.000000 34999024.038951 0.038951 0.000000         
70254592  1024  1  0 .5087796666 .0000000602 .0002453568 .0001416568 35130444.000000 35130372.664308 71.335692 0.000203         
70516736  1024  1  0 .5107090000 .0000001805 .0004248529 .0002452889 35261284.000000 35261394.394316 110.394316 0.000313         
70778880  1024  1  0 .5126680000 .0000000712 .0002668332 .0001540562 35392220.000000 35392307.228772 87.228772 0.000246         
71041024  1024  1  0 .5147603334 .0000001208 .0003475629 .0002006655 35523196.000000 35523411.343006 215.343006 0.000606         
71303168  1024  1  0 .5165563334 .0000000818 .0002860069 .0001651261 35654420.000000 35654407.281438 12.718562 0.000036         
71565312  1024  1  0 .5179510000 .0000000164 .0001280624 .0000739368 35785320.000000 35785317.364018 2.635982 0.000007         
71827456  1024  1  0 .5200140000 .0000000734 .0002709243 .0001564182 35916640.000000 35916600.905856 39.094144 0.000109         
72089600  1024  1  0 .5218096667 .0000000836 .0002891366 .0001669330 36047552.000000 36047639.912437 87.912437 0.000244         
72351744  1024  1  0 .5236796666 .0000000401 .0002002498 .0001156142 36178704.000000 36178763.466102 59.466102 0.000164         
72613888  1024  1  0 .5254603334 .0000000026 .0000509901 .0000294391 36309708.000000 36309805.406286 97.406286 0.000268         
72876032  1024  1  0 .5273896667 .0000000976 .0003124099 .0001803699 36440804.000000 36440746.888968 57.111032 0.000157         
73138176  1024  1  0 .5293636667 .0000002161 .0004648655 .0002683902 36571816.000000 36571946.230389 130.230389 0.000356         
73400320  1024  1  0 .5309810000 .0000000006 .0000244948 .0000141420 36703056.000000 36703053.491301 2.508699 0.000007         
73662464  1024  1  0 .5331923334 .0000002459 .0004958830 .0002862981 36834176.000000 36834287.346595 111.346595 0.000302         
73924608  1024  1  0 .5348250000 .0000000403 .0002007485 .0001159022 36965340.000000 36965411.232771 71.232771 0.000193         
74186752  1024  1  0 .5366503333 .0000000046 .0000678232 .0000391577 37096188.000000 37096332.405888 144.405888 0.000389         
74448896  1024  1  0 .5387426667 .0000000026 .0000509901 .0000294391 37227280.000000 37227475.468742 195.468742 0.000525         
74711040  1024  1  0 .5404636666 .0000000241 .0001552417 .0000896288 37358124.000000 37358207.968171 83.968171 0.000225         
74973184  1024  1  0 .5423046667 .0000000818 .0002860069 .0001651261 37489064.000000 37489212.385343 148.385343 0.000396         
75235328  1024  1  0 .5441153333 .0000000026 .0000509901 .0000294391 37620008.000000 37620146.420269 138.420269 0.000368         
75497472  1024  1  0 .5458513333 .0000000422 .0002054263 .0001186029 37751152.000000 37751246.666171 94.666171 0.000251         
75759616  1024  1  0 .5476323334 .0000000523 .0002286919 .0001320353 37882056.000000 37882167.410239 111.410239 0.000294         
76021760  1024  1  0 .5495166667 .0000000026 .0000509901 .0000294391 38013420.000000 38013380.219182 39.780818 0.000105         
76283904  1024  1  0 .5512980000 .0000000204 .0001428285 .0000824620 38144164.000000 38144335.214411 171.214411 0.000449         
76546048  1024  1  0 .5532716667 .0000000375 .0001936491 .0001118033 38275244.000000 38275463.364627 219.364627 0.000573         
76808192  1024  1  0 .5551563334 .0000000026 .0000509901 .0000294391 38406284.000000 38406370.660374 86.660374 0.000226         
77070336  1024  1  0 .5570560000 .0000000139 .0001178982 .0000680685 38537384.000000 38537601.624223 217.624223 0.000565         
77332480  1024  1  0 .5589850000 .0000000125 .0001118033 .0000645496 38668244.000000 38668603.366580 359.366580 0.000929         
77594624  1024  1  0 .5605880000 .0000000045 .0000670820 .0000387298 38799532.000000 38799648.847829 116.847829 0.000301         
77856768  1024  1  0 .5626063334 .0000000244 .0001562049 .0000901849 38930872.000000 38931008.905776 136.905776 0.000352         
78118912  1024  1  0 .5643430000 .0000000125 .0001118033 .0000645496 39062088.000000 39062179.677539 91.677539 0.000235         
78381056  1024  1  0 .5663016666 .0000000602 .0002453568 .0001416568 39192904.000000 39193170.099995 266.099995 0.000679         
78643200  1024  1  0 .5682606667 .0000000026 .0000509901 .0000294391 39323820.000000 39324008.390316 188.390316 0.000479         
78905344  1024  1  0 .5701153334 .0000000501 .0002238302 .0001292284 39454964.000000 39455200.936716 236.936716 0.000601         
79167488  1024  1  0 .5719560000 .0000000403 .0002007485 .0001159022 39586172.000000 39586362.931995 190.931995 0.000482         
79429632  1024  1  0 .5737370000 .0000000045 .0000670820 .0000387298 39717008.000000 39717291.343991 283.343991 0.000713         
79691776  1024  1  0 .5755920000 .0000000085 .0000921954 .0000532290 39847876.000000 39848167.539959 291.539959 0.000732         
79953920  1024  1  0 .5776400000 .0000000520 .0002280350 .0001316560 39978864.000000 39979177.087161 313.087161 0.000783         
80216064  1024  1  0 .5791833333 .0000000019 .0000435889 .0000251660 40109904.000000 40110295.266012 391.266012 0.000975         
80478208  1024  1  0 .5812760000 .0000001250 .0003535533 .0002041240 40240868.000000 40241022.834269 154.834269 0.000385         
80740352  1024  1  0 .5828340000 .0000000554 .0002353720 .0001358920 40372016.000000 40372389.347550 373.347550 0.000925         
81002496  1024  1  0 .5848970000 .0000000006 .0000244948 .0000141420 40503296.000000 40503436.963166 140.963166 0.000348         
81264640  1024  1  0 .5867520000 .0000000139 .0001178982 .0000680685 40634152.000000 40634383.296333 231.296333 0.000569         
81526784  1024  1  0 .5885923334 .0000000880 .0002966479 .0001712697 40765240.000000 40765548.187269 308.187269 0.000756         
81788928  1024  1  0 .5904473334 .0000000376 .0001939071 .0001119523 40896224.000000 40896640.685990 416.685990 0.001019         
82051072  1024  1  0 .5923170000 .0000000078 .0000883176 .0000509901 41027328.000000 41027683.001106 355.001106 0.000865         
82313216  1024  1  0 .5941873334 .0000000376 .0001939071 .0001119523 41158640.000000 41158997.740451 357.740451 0.000869         
82575360  1024  1  0 .5960720000 .0000000085 .0000921954 .0000532290 41289428.000000 41289818.797623 390.797623 0.000946         
82837504  1024  1  0 .5977190000 .0000000085 .0000921954 .0000532290 41420708.000000 41420819.700373 111.700373 0.000270         
83099648  1024  1  0 .5995743333 .0000000019 .0000435889 .0000251660 41551416.000000 41551833.277388 417.277388 0.001004         
83361792  1024  1  0 .6014590000 .0000000125 .0001118033 .0000645496 41682732.000000 41683085.614432 353.614432 0.000848         
83623936  1024  1  0 .6034480000 .0000000950 .0003082207 .0001779513 41813884.000000 41814038.585126 154.585126 0.000370         
83886080  1024  1  0 .6055996667 .0000000322 .0001794435 .0001036017 41945112.000000 41945182.428313 70.428313 0.000168         
84148224  1024  1  0 .6072470000 .0000000821 .0002865309 .0001654286 42076052.000000 42076201.311882 149.311882 0.000355         
84410368  1024  1  0 .6088793334 .0000002936 .0005418486 .0003128364 42207048.000000 42207253.029646 205.029646 0.000486         
84672512  1024  1  0 .6110756667 .0000000204 .0001428285 .0000824620 42338392.000000 42338583.642539 191.642539 0.000453         
84934656  1024  1  0 .6127083334 .0000000058 .0000761577 .0000439696 42469452.000000 42469654.109097 202.109097 0.000476         
85196800  1024  1  0 .6145486666 .0000000601 .0002451530 .0001415391 42600324.000000 42600356.002807 32.002807 0.000075         
85458944  1024  1  0 .6164630000 .0000000403 .0002007485 .0001159022 42731336.000000 42731553.648075 217.648075 0.000509         
85721088  1024  1  0 .6183623333 .0000000059 .0000768114 .0000443470 42862200.000000 42862551.735829 351.735829 0.000821         
85983232  1024  1  0 .6202026666 .0000000165 .0001284523 .0000741619 42993424.000000 42993701.304903 277.304903 0.000645         
86245376  1024  1  0 .6220576666 .0000000416 .0002039607 .0001177567 43124548.000000 43124807.215455 259.215455 0.000601         
86507520  1024  1  0 .6238536667 .0000000204 .0001428285 .0000824620 43256024.000000 43256081.227237 57.227237 0.000132         
86769664  1024  1  0 .6258126667 .0000000322 .0001794435 .0001036017 43387216.000000 43387284.945742 68.945742 0.000159         
87031808  1024  1  0 .6277863333 .0000000006 .0000244948 .0000141420 43518296.000000 43518504.840398 208.840398 0.000480         
87293952  1024  1  0 .6293000000 .0000000164 .0001280624 .0000739368 43649320.000000 43649419.424667 99.424667 0.000228         
87556096  1024  1  0 .6311403334 .0000000256 .0001600000 .0000923760 43780432.000000 43780570.934591 138.934591 0.000317         
87818240  1024  1  0 .6332030000 .0000000481 .0002193171 .0001266227 43911624.000000 43911890.309934 266.309934 0.000606         
88080384  1024  1  0 .6350140000 .0000000079 .0000888819 .0000513159 44042864.000000 44043032.404931 168.404931 0.000382         
88342528  1024  1  0 .6369280000 .0000000139 .0001178982 .0000680685 44173840.000000 44174074.879581 234.879581 0.000532         
88604672  1024  1  0 .6386346667 .0000000046 .0000678232 .0000391577 44304800.000000 44305039.000560 239.000560 0.000539         
88866816  1024  1  0 .6405640000 .0000001433 .0003785498 .0002185558 44436136.000000 44436278.932622 142.932622 0.000322         
89128960  1024  1  0 .6424783334 .0000000996 .0003155946 .0001822086 44567248.000000 44567172.225160 75.774840 0.000170         
89391104  1024  1  0 .6440956667 .0000000258 .0001606237 .0000927361 44698472.000000 44698637.413806 165.413806 0.000370         
89653248  1024  1  0 .6461290000 .0000000186 .0001363818 .0000787400 44829656.000000 44829629.256664 26.743336 0.000060         
89915392  1024  1  0 .6479250000 .0000001130 .0003361547 .0001940790 44960776.000000 44960745.302486 30.697514 0.000068         
90177536  1024  1  0 .6496166666 .0000000019 .0000435889 .0000251660 45091876.000000 45091996.941210 120.941210 0.000268         
90439680  1024  1  0 .6518130000 .0000000323 .0001797220 .0001037625 45222840.000000 45222973.835456 133.835456 0.000296         
90701824  1024  1  0 .6535196666 .0000000205 .0001431782 .0000826639 45353960.000000 45354188.445776 228.445776 0.000504         
90963968  1024  1  0 .6552860000 .0000000821 .0002865309 .0001654286 45484920.000000 45485087.486438 167.486438 0.000368         
91226112  1024  1  0 .6571556667 .0000000244 .0001562049 .0000901849 45616192.000000 45616314.454488 122.454488 0.000268         
91488256  1024  1  0 .6591293333 .0000000879 .0002964793 .0001711724 45747392.000000 45747594.150087 202.150087 0.000442         
91750400  1024  1  0 .6607620000 .0000000085 .0000921954 .0000532290 45878708.000000 45878838.965837 130.965837 0.000285         
92012544  1024  1  0 .6626470000 .0000000681 .0002609597 .0001506651 46009864.000000 46010017.308354 153.308354 0.000333         
92274688  1024  1  0 .6645760000 .0000001250 .0003535533 .0002041240 46140708.000000 46140966.706750 258.706750 0.000561         
92536832  1024  1  0 .6665203333 .0000000443 .0002104756 .0001215181 46272020.000000 46272228.892109 208.892109 0.000451         
92798976  1024  1  0 .6684196667 .0000001630 .0004037325 .0002330950 46403124.000000 46403338.431932 214.431932 0.000462         
93061120  1024  1  0 .6701116666 .0000000401 .0002002498 .0001156142 46534348.000000 46534691.243170 343.243170 0.000738         
93323264  1024  1  0 .6716993333 .0000000079 .0000888819 .0000513159 46665420.000000 46665645.803096 225.803096 0.000484         
93585408  1024  1  0 .6738216666 .0000001038 .0003221800 .0001860107 46796628.000000 46796812.529823 184.529823 0.000394         
93847552  1024  1  0 .6757510000 .0000000237 .0001539480 .0000888819 46927744.000000 46927947.691460 203.691460 0.000434         
94109696  1024  1  0 .6775613334 .0000000443 .0002104756 .0001215181 47058940.000000 47059021.558447 81.558447 0.000173         
94371840  1024  1  0 .6791940000 .0000000284 .0001685229 .0000972967 47190072.000000 47190155.515040 83.515040 0.000177         
94633984  1024  1  0 .6812570000 .0000000085 .0000921954 .0000532290 47320956.000000 47321276.057893 320.057893 0.000676         
94896128  1024  1  0 .6830376666 .0000000205 .0001431782 .0000826639 47451824.000000 47452122.676077 298.676077 0.000629         
95158272  1024  1  0 .6848926666 .0000000185 .0001360147 .0000785281 47582632.000000 47583036.291832 404.291832 0.000850         
95420416  1024  1  0 .6868070000 .0000000284 .0001685229 .0000972967 47714072.000000 47714159.162406 87.162406 0.000183         
95682560  1024  1  0 .6885883334 .0000001134 .0003367491 .0001944221 47844784.000000 47844993.411065 209.411065 0.000438         
95944704  1024  1  0 .6907993334 .0000000137 .0001170469 .0000675770 47975728.000000 47976079.005434 351.005434 0.000732         
96206848  1024  1  0 .6927880000 .0000005442 .0007376991 .0004259107 48107108.000000 48107215.403489 107.403489 0.000223         
96468992  1024  1  0 .6945243334 .0000001035 .0003217141 .0001857417 48237936.000000 48238108.989904 172.989904 0.000359         
96731136  1024  1  0 .6963050000 .0000004007 .0006330086 .0003654676 48368928.000000 48369127.975540 199.975540 0.000413         
96993280  1024  1  0 .6980413333 .0000000600 .0002449489 .0001414213 48499764.000000 48499993.593651 229.593651 0.000473         
97255424  1024  1  0 .6996593333 .0000000178 .0001334166 .0000770281 48630644.000000 48630725.268280 81.268280 0.000167         
97517568  1024  1  0 .7020190000 .0000003352 .0005789645 .0003342653 48761736.000000 48761778.704412 42.704412 0.000088         
97779712  1024  1  0 .7035176667 .0000000422 .0002054263 .0001186029 48892368.000000 48892765.348903 397.348903 0.000813         
98041856  1024  1  0 .7053576667 .0000000256 .0001600000 .0000923760 49023236.000000 49023596.000615 360.000615 0.000734         
98304000  1024  1  0 .7071686666 .0000000343 .0001852025 .0001069267 49154296.000000 49154486.330888 190.330888 0.000387         
98566144  1024  1  0 .7090383334 .0000000085 .0000921954 .0000532290 49284992.000000 49285336.276241 344.276241 0.000699         
98828288  1024  1  0 .7110273334 .0000000738 .0002716615 .0001568438 49415904.000000 49416313.374885 409.374885 0.000828         
99090432  1024  1  0 .7127783333 .0000000918 .0003029851 .0001749285 49547464.000000 49547517.091822 53.091822 0.000107         
99352576  1024  1  0 .7148560000 .0000000503 .0002242766 .0001294861 49678260.000000 49678601.199767 341.199767 0.000687         
99614720  1024  1  0 .7166516667 .0000000026 .0000509901 .0000294391 49809336.000000 49809480.606112 144.606112 0.000290         
99876864  1024  1  0 .7182396667 .0000000204 .0001428285 .0000824620 49940412.000000 49940660.386682 248.386682 0.000497         
100139008  1024  1  0 .7203023333 .0000001630 .0004037325 .0002330950 50071448.000000 50071761.860992 313.860992 0.000627         
100401152  1024  1  0 .7219200000 .0000000020 .0000447213 .0000258198 50202824.000000 50202831.631633 7.631633 0.000015         
100663296  1024  1  0 .7238196666 .0000000284 .0001685229 .0000972967 50333964.000000 50334081.532996 117.532996 0.000234         
100925440  1024  1  0 .7256003333 .0000000046 .0000678232 .0000391577 50465296.000000 50465248.630429 47.369571 0.000094         
101187584  1024  1  0 .7276633334 .0000000416 .0002039607 .0001177567 50595840.000000 50596087.972890 247.972890 0.000490         
101449728  1024  1  0 .7293256667 .0000000165 .0001284523 .0000741619 50727128.000000 50727182.235192 54.235192 0.000107         
101711872  1024  1  0 .7315216667 .0000000184 .0001356465 .0000783155 50858312.000000 50858379.846353 67.846353 0.000133         
101974016  1024  1  0 .7331540000 .0000000125 .0001118033 .0000645496 50989268.000000 50989521.112843 253.112843 0.000496         
102236160  1024  1  0 .7351430000 .0000001845 .0004295346 .0002479919 51120360.000000 51120625.714108 265.714108 0.000520         
102498304  1024  1  0 .7373690000 .0000003946 .0006281719 .0003626752 51251320.000000 51251408.542912 88.542912 0.000173         
102760448  1024  1  0 .7387493333 .0000000416 .0002039607 .0001177567 51382368.000000 51382393.817043 25.817043 0.000050         
103022592  1024  1  0 .7406336666 .0000000443 .0002104756 .0001215181 51513700.000000 51513789.413289 89.413289 0.000174         
103284736  1024  1  0 .7425783333 .0000000137 .0001170469 .0000675770 51644768.000000 51644962.072240 194.072240 0.000376         
103546880  1024  1  0 .7441660000 .0000000204 .0001428285 .0000824620 51775888.000000 51776138.832184 250.832184 0.000484         
103809024  1024  1  0 .7459916666 .0000000422 .0002054263 .0001186029 51906988.000000 51907243.493467 255.493467 0.000492         
104071168  1024  1  0 .7478466666 .0000000443 .0002104756 .0001215181 52038304.000000 52038346.254905 42.254905 0.000081         
104333312  1024  1  0 .7499686666 .0000000376 .0001939071 .0001119523 52169292.000000 52169325.894166 33.894166 0.000065         
104595456  1024  1  0 .7520610000 .0000000316 .0001777638 .0001026319 52299828.000000 52300247.883304 419.883304 0.000803         
104857600  1024  1  0 .7538126666 .0000000443 .0002104756 .0001215181 52431092.000000 52431338.622100 246.622100 0.000470         
